,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
78663,/organization/projectspeaker,/funding-round/4252c0494748e93a8bf4c35248b30587,angel,,13-12-2013,200000.0
78741,/organization/promodity,/funding-round/4a1f8599c4be370b3374d739c88c20c8,angel,,17-07-2012,1500000.0
78743,/organization/promojam,/funding-round/72798eff52458cc7ecbed1333f4c84e0,angel,,01-07-2008,500000.0
78750,/organization/promorepublic,/funding-round/db7621b75ab7b205e36324f40c625a47,angel,,01-07-2013,30000.0
78751,/organization/promorepublic,/funding-round/f9e10c3fe6b0f72b38966b8b40ca91f6,angel,,10-12-2013,15000.0
78775,/organization/pronewtech-s-a,/funding-round/0a2c72e60e5bf4095a1ca53eaa85c51f,angel,,01-04-2009,66230.0
78778,/organization/pronia-medical-systems,/funding-round/3f7bb8105c4ae449c29a673b0e996cdd,angel,,01-01-2012,300000.0
78805,/organization/proof-of-performance,/funding-round/a2dfa807b35c6e3da462751029624f79,angel,,01-09-2011,
78827,/organization/propel-fuels,/funding-round/5d5dfcea2abddfdbace64aad43c51b9d,angel,,15-06-2007,750000.0
78840,/organization/propelad-com,/funding-round/3568e7e1243d45f77e4c475ed58ec388,angel,,30-09-2012,250000.0
78849,/organization/proper-cloth,/funding-round/13ac96708feaaee734bdf92b8941d2e7,angel,,01-03-2009,100000.0
78902,/organization/prose,/funding-round/4192497ee57c63f23c5d27a3ae4b9ab8,angel,,15-04-2014,150000.0
78934,/organization/prospectnow,/funding-round/82c0609be545bdd7925ef53ac037903c,angel,,01-05-2008,
78951,/organization/prosperity-financial-services-pte-ltd,/funding-round/0d80a51eeeb15fad478ea37bec86949d,angel,,01-02-2007,250000.0
79029,/organization/protenus,/funding-round/a444f8b9a4252a671e0e1683aacb9252,angel,,22-09-2014,1200000.0
79099,/organization/protonet,/funding-round/ef2a39c072786f67f519ba9fa1eddd24,angel,,02-07-2013,1200000.0
79278,/organization/pryv,/funding-round/38f8029b2649b1d98f812ddcba2aa44a,angel,,01-02-2013,250000.0
79279,/organization/pryv,/funding-round/e663fc2d890111c2ef44277923d5df3f,angel,,21-01-2014,300000.0
79310,/organization/psonar,/funding-round/3b9c88e7da2ae29a16eae4c039234bbf,angel,,01-10-2010,126565.0
79314,/organization/psonar,/funding-round/e9d6c1c74b9735b1cf8a857570b61141,angel,,01-12-2011,391716.0
79315,/organization/psonar-limited,/funding-round/530687c6ff912519636388f6ee690a29,angel,,10-10-2014,553560.0
79316,/organization/psonar-limited,/funding-round/ddf40ec156369ea7207732d810dadcde,angel,,19-12-2013,329618.0
79333,/organization/pt-global-tiket-network,/funding-round/a504407bd21f19e503c81140306c1c6e,angel,,12-08-2011,1000000.0
79335,/organization/pt-pal,/funding-round/dd51cbbcfd64bed5f3aea5d9b9175a16,angel,,01-08-2013,30000.0
79351,/organization/pubcoder,/funding-round/4bb1ea05753296105f82aef148087c3f,angel,,31-07-2014,402096.0
79385,/organization/publicvine,/funding-round/7582f0b7adb7d560e160363ca5a9ced0,angel,A,24-04-2014,5600000.0
79408,/organization/pubster,/funding-round/8e0ad1ccff50903a5bc7a2c21747fa1a,angel,,01-09-2013,
79439,/organization/pulpo-media,/funding-round/3f761f02f941bcda15cf99e5661a8019,angel,,01-11-2009,
79487,/organization/pumpic,/funding-round/75d725664c9ec4b7d9d740ba5a09d739,angel,,01-12-2014,500000.0
79488,/organization/pumpup,/funding-round/4f1e47298c90bed431e22c0bb2cc4b8b,angel,,30-09-2013,200000.0
79489,/organization/pumpup,/funding-round/79f4e024109ddc4f048715491b591137,angel,,01-02-2013,40044.0
79506,/organization/pundit-arena,/funding-round/8bd0ebccece206576a2455fcda326d8f,angel,,01-12-2013,135905.0
79523,/organization/purchasing-platform,/funding-round/8f5af5bd6f5b3bff9c659f235c639aa9,angel,,30-04-2014,1125000.0
79546,/organization/pure-fix-cycles,/funding-round/2b7c8271afc2743a7124b2f3c82d3f57,angel,,01-01-2012,300000.0
79551,/organization/pure-home,/funding-round/224bf6f4ffbeb9cd80b838e8d803f1e1,angel,,01-03-2014,
79584,/organization/purehistory,/funding-round/314d73acb08b8b68cff4dfaa0b9c1e5d,angel,,02-01-2011,5000.0
79585,/organization/purelifi,/funding-round/60e5c36ea61fb5fdd7b7dcaa4d1056f5,angel,,01-01-2012,2323536.0
79614,/organization/purevideo,/funding-round/9c992205f37270dfca1dc92962599944,angel,,01-01-2005,
79619,/organization/purewire,/funding-round/90ae3122febe13d550d5442e67094801,angel,,01-08-2008,1000000.0
79620,/organization/purewire,/funding-round/c7528312bd731024d825b284e2dbfc31,angel,,01-07-2008,2000000.0
79692,/organization/purveyour,/funding-round/9154a464d6af9ae239e161b7c7a690d2,angel,,05-06-2014,175000.0
79698,/organization/push-presence,/funding-round/a578169bd023cad3bece6eafc2632d88,angel,,29-01-2015,1160000.0
79705,/organization/pushbutton-labs,/funding-round/436093dd9a413ca9cb3a54f034aea5c9,angel,,01-07-2008,
79707,/organization/pushcoin,/funding-round/5963172f152601cdd6c12b56afa2d124,angel,,01-05-2012,140000.0
79716,/organization/pushkart,/funding-round/20352e2eaecc3458af413e622cc5b73a,angel,,17-03-2010,250000.0
79719,/organization/pushpay,/funding-round/01c75d78fb09c51ba959db73608e3145,angel,,17-07-2013,274869.0
79724,/organization/pushpay,/funding-round/94b8421037a83c3d4bae828a038a5f90,angel,,20-02-2014,249307.0
79726,/organization/pushpay,/funding-round/e152475190fb20e30cabc1dc1e165d16,angel,,11-02-2013,416667.0
79727,/organization/pushpay,/funding-round/ecc78e4aa79842b8a6b1b122fd727a4f,angel,,21-05-2013,122616.0
79733,/organization/pushup-social,/funding-round/f29ca8227fae038710ef56a9ca39349e,angel,,15-09-2015,900000.0
79735,/organization/puteko,/funding-round/d45555169c3377325ea302ac83313707,angel,,30-04-2014,
79742,/organization/putplace,/funding-round/e337a5b84ebb48b7d02acb9e76b7c7ed,angel,,01-04-2008,1566000.0
79770,/organization/pximity,/funding-round/d3516375c88b435df92ab54dd7f8161a,angel,,10-09-2014,15000.0
79777,/organization/pylba,/funding-round/61cfd9e9763df006fdf4cf483320ade3,angel,,28-04-2013,1700000.0
79818,/organization/q-magic,/funding-round/b052d86b2cef3978613b97b5610c9b3d,angel,,01-04-2007,950000.0
79843,/organization/qapital,/funding-round/6fdf9f32fe4db9ecdf6bc2cb64974ebe,angel,,16-05-2013,500000.0
79855,/organization/qbix,/funding-round/a46eac8f5c5feeba907322edf191f318,angel,,15-09-2011,107000.0
79901,/organization/qian-xiao-er,/funding-round/8ffb9951a4417d4c7c2aa05d7cac3e60,angel,,01-02-2014,164744.0
79908,/organization/qifang,/funding-round/a0fb82c7b7b6e0bbdf61693c0dc0b03d,angel,,01-01-2007,200000.0
79921,/organization/qikserve,/funding-round/271f108b90b611399afbc4c13ac5a740,angel,,01-01-2012,775895.0
79937,/organization/qingguo,/funding-round/9fec9b39c0bad3488da9003d315ca10e,angel,,01-03-2014,162954.0
79939,/organization/qinging-weekly-flower-delivery,/funding-round/e959da5f677236c97eed47c536e7daca,angel,,01-02-2014,164744.0
79945,/organization/qiniu-internet-finance,/funding-round/b991ab230b98ca4eff40a8534a7e2929,angel,,14-07-2014,2000000.0
79986,/organization/qloud,/funding-round/050391a038f54ec8b693c62247e82bc8,angel,,06-11-2007,
79988,/organization/qlucore,/funding-round/bd98a7e179679e3c592673ab897e509b,angel,,01-08-2012,650000.0
79995,/organization/qm-scientific,/funding-round/dde63ad785394498eff34a61c1423b98,angel,,15-08-2014,100000.0
80001,/organization/qmedic,/funding-round/acb67312cd6932457466641d40e8134a,angel,,22-05-2015,1100000.0
80004,/organization/qmerce,/funding-round/dada0e59e2d0f6c160fb40f160b280fe,angel,,17-07-2011,1000000.0
80012,/organization/qnekt,/funding-round/8ad72bda2d2583539d0e03f55a768e97,angel,,16-08-2013,153531.0
80024,/organization/qointa,/funding-round/81b1898649a4c88637c522a2029ba75f,angel,,01-11-2010,694895.0
80031,/organization/qonceptual,/funding-round/1c8f6834706289d9f51db9ce91e98f02,angel,,01-09-2014,
80035,/organization/qoof,/funding-round/99fbe500a144996b4da9dd0eef707af3,angel,,02-11-2008,1700000.0
80065,/organization/qpondirect,/funding-round/b3097b337dd76af5526811e2e9309708,angel,,01-03-2008,300000.0
80067,/organization/qpyn,/funding-round/c79d5dc353731e44306a6644fc1df37b,angel,,15-09-2008,891177.0
80081,/organization/qranio,/funding-round/357dc2d4bd98afc598d9fe842918ab8b,angel,,05-01-2013,350000.0
80158,/organization/quadwrangle,/funding-round/54f5b4bb071771b9c963c463b3067c99,angel,,10-02-2014,18000.0
80159,/organization/quadwrangle,/funding-round/a58826a3242e94a581f804fd2421435c,angel,,15-11-2014,400000.0
80160,/organization/quadwrangle,/funding-round/b2fed5c7d2bffbea82c4e71b294f93dd,angel,,01-09-2014,152500.0
80224,/organization/qualysense,/funding-round/c2f6b9c1b5f3a8ce0a7cf9a64607e75e,angel,,09-06-2011,850000.0
80289,/organization/quantescent,/funding-round/d2aeb7884b36e13278685dff57cdae0c,angel,,06-11-2015,2400000.0
80315,/organization/quantitative-medicine,/funding-round/8059d1e90261837554c1c885d4376c0b,angel,,21-02-2013,325000.0
80413,/organization/qubit,/funding-round/982c66e7669d889515ef6a8db2a28c03,angel,,01-10-2010,1350000.0
80419,/organization/quch,/funding-round/0a912acba31a80a93aeb5673e462348f,angel,,15-10-2014,152842.0
80458,/organization/querium-corporation,/funding-round/16fded0dee61f5d998a3fa38b2462b9a,angel,A,28-01-2015,950000.0
80461,/organization/querium-corporation,/funding-round/fd9db3ab5c18642a141fac16a1dc8be9,angel,,01-09-2013,488000.0
80463,/organization/quero-rock,/funding-round/0c00f04ae4894aa5950dcf7dd76a06c5,angel,,01-01-2014,70338.0
80485,/organization/questetra,/funding-round/d5105cee0bfc7f8b00f9eab334a9135c,angel,,13-06-2008,741290.0
80487,/organization/questis,/funding-round/587ec6aef5096e57458cb58677e6034d,angel,,28-08-2015,2000000.0
80502,/organization/quib-ly,/funding-round/0aecb07e82e9309d80746a3cebb45b5e,angel,,15-05-2012,
80506,/organization/quic-trade,/funding-round/e34957cf8caf9f8a221f46a5c7b39187,angel,,20-09-2015,200000.0
80545,/organization/quicklegal,/funding-round/89f9ec195deccf089f81a0ebcf35e62f,angel,,03-01-2015,750000.0
80585,/organization/quieru-com,/funding-round/edf34d02600dc898de2a0fe4f0aed910,angel,,16-03-2015,68371.0
80598,/organization/quifers,/funding-round/eb04cbaa1cd8a482a39332c305f282bf,angel,,08-10-2015,300000.0
80657,/organization/quip-2,/funding-round/d690afb10c520a6305bd56ef383813b1,angel,,01-02-2015,200000.0
80658,/organization/quip-2,/funding-round/ff490faeb5adb49a8108cfe6b5878c27,angel,,01-02-2015,100000.0
80689,/organization/quitt-ch,/funding-round/681526a49e9a2afbab084816f30e001b,angel,,01-11-2012,644016.0
80709,/organization/quizfortune,/funding-round/3e4c3ce8de2fb2d406e555b70471a294,angel,,13-02-2015,965000.0
80714,/organization/qulsar-inc,/funding-round/15013ba6e83d558943394a8b21a87740,angel,,01-03-2014,1800000.0
80736,/organization/qunb,/funding-round/783bf65efc9dd66c66a2e5d5cb18067a,angel,,01-02-2012,500000.0
80741,/organization/quoine,/funding-round/3929780e0ff8e545040dec8b5f98ccd0,angel,,10-12-2014,2000000.0
80744,/organization/quokky,/funding-round/c8dc8e92df856e3c7a50d59d57141924,angel,,01-10-2014,227623.0
80763,/organization/quotationsbook,/funding-round/64bfe42ba253d46e2d300b4352eb5679,angel,,01-01-2007,
80791,/organization/qustodian,/funding-round/bba00150648a4f49e25b87253fa7e35b,angel,,01-05-2009,597375.0
80794,/organization/qustreet,/funding-round/85928ec5da4b51af80342df25219336f,angel,,13-05-2013,27061.0
80831,/organization/qwiksense,/funding-round/24b6d7b1159886f08156650df36b6587,angel,,04-11-2014,87617.0
80834,/organization/qwiksense,/funding-round/92df9480441a2ac297427544e4358c7d,angel,,15-05-2015,56991.0
80857,/organization/qyk,/funding-round/c19342580d750b0e7711e39e12d6a0ef,angel,,13-03-2015,
80859,/organization/qymatix-solutions-gmbh,/funding-round/576938ee2fadea4db13771a77792c3d2,angel,,01-07-2015,
80863,/organization/qype,/funding-round/0cdcde6352e4d8b7b780f9f1c65fce6d,angel,,01-12-2005,
80904,/organization/rabbit-tv,/funding-round/295cd20e688a6840610d8865e16b613b,angel,,01-11-2012,1000000.0
80907,/organization/rabbler,/funding-round/ff4f3d849fdbb15bb366683698988996,angel,,15-09-2014,430000.0
80908,/organization/rabbot,/funding-round/d099acab70a77af739ed1d2a516a39f3,angel,,01-12-2014,300000.0
80910,/organization/rabixo,/funding-round/857e85b72554a4006927e8aec7d4f927,angel,,01-03-2013,100000.0
80911,/organization/rabixo,/funding-round/ad6b5e3ef5dada804bc26d81700717f6,angel,,01-05-2012,15000.0
80914,/organization/rabt-app,/funding-round/c29d77a97418c9eb410196b55772910b,angel,,01-08-2013,180000.0
80919,/organization/race-nation,/funding-round/33b4550d2f8472a504c8ecf1fdec186e,angel,,01-04-2014,
80949,/organization/rackup,/funding-round/6e85125803f89b7eb29e9e231ae44d15,angel,,01-09-2009,2500000.0
80986,/organization/radian-memory-systems,/funding-round/a8a63943329c60fd66a67ef24ae91cc6,angel,,19-09-2013,640000.0
80987,/organization/radian-memory-systems,/funding-round/e0e747f2cfc3d73b0ad763c6c5f0691a,angel,,08-04-2013,1140000.0
80988,/organization/radian-memory-systems,/funding-round/fffa46952ee708e8734d15439ee2bd0a,angel,,27-02-2014,1725000.0
81016,/organization/radio-physics-solutions,/funding-round/1f5ae5bba779c4c9ad18a12173af875d,angel,,01-06-2013,3500000.0
81020,/organization/radio-revolution-network-llc,/funding-round/366387bad362dee673d2de6d0a2181c3,angel,,01-04-2014,0.0
81036,/organization/radionomy,/funding-round/756a8578d9ab4e1cda4fed45dae0d892,angel,,01-01-2008,725000.0
81085,/organization/radrounds,/funding-round/8bd8b3f5821e0319de12560bb9d63eda,angel,,01-09-2008,
81087,/organization/radsone,/funding-round/a12dfe2be6c36c66a3a2fc58b5bb4d69,angel,,05-04-2013,500000.0
81110,/organization/raiing,/funding-round/a90f4d86e6d75d3c830bcc79c04b27c1,angel,,01-02-2014,1647446.0
81118,/organization/railsware,/funding-round/f41b3f65fb540d195a1a4b362e8963d9,angel,,01-01-2006,60000.0
81125,/organization/rainbo-limited,/funding-round/2292d61f0f79e53101ab9b4a51475f34,angel,,09-07-2015,
81131,/organization/rainbowme,/funding-round/226cbc52b0fc095ec64c441973faff8c,angel,,02-05-2015,
81134,/organization/raincan,/funding-round/beed8d3f64a5e738d01406df955865e7,angel,,10-08-2015,100000.0
81164,/organization/raise-marketplace,/funding-round/a179a064bbff5bbf774893e60a9a7391,angel,,02-10-2012,4500000.0
81167,/organization/raise-partner,/funding-round/7bd3a122ad65890bfa37b23321876deb,angel,,30-11-2012,5187192.0
81180,/organization/raksul,/funding-round/6d82f3f0d20b6f9e465fa4ed7e05e7c1,angel,,01-09-2011,100000.0
81206,/organization/rallypoint-networks,/funding-round/ea293c0de5cd0c8cb436664e1088d863,angel,,17-12-2012,1000000.0
81215,/organization/ramamia,/funding-round/56d2360fbeaf2f144f603f58d404e76b,angel,,01-10-2008,
81222,/organization/ramen,/funding-round/b0bf5b854c4350d09269ac2b5ec7f485,angel,,06-03-2014,85000.0
81224,/organization/ramminspeed-entertainment-ltd,/funding-round/c78ecdbc527419583b0a36e081896a70,angel,,01-04-2014,100000.0
81235,/organization/rampedmedia,/funding-round/75a9d8e87e36f01d0d5de004045c818a,angel,,01-06-2007,
81248,/organization/random-array-ltd,/funding-round/238e6e20ee01e942302f95e49b1a6815,angel,,01-09-2014,248997.0
81259,/organization/rank-dynamics,/funding-round/73d9eb080e7fb9a78b54c266a9daeaab,angel,,01-08-2009,150000.0
81260,/organization/rank-dynamics,/funding-round/c87b15f6844025ab0d619910e2dcb651,angel,,08-05-2008,350000.0
81276,/organization/ranktab,/funding-round/31bb500e4cdc854a4927509e13c8a24f,angel,,01-03-2015,62500.0
81287,/organization/rant-media-network-llc,/funding-round/8b64dfa01d5fbbfeeee497d7784d7e56,angel,,09-02-2012,303000.0
81324,/organization/rapidblue-solutions,/funding-round/6f3a6885979c247ec66b60664e5fe3ba,angel,,24-01-2011,2035650.0
81341,/organization/rapleaf,/funding-round/c4d6faedf68209a3e25e6f0a97f77687,angel,,01-06-2006,
81365,/organization/raptr,/funding-round/a82bb96b62a3ddc40d8fb916779ce902,angel,,01-06-2007,3000000.0
81372,/organization/rare-pink,/funding-round/6c929a9232d5f7dc68ea0154fd028fed,angel,,01-05-2014,126467.0
81443,/organization/raven-tech,/funding-round/79f3e0f74d77308126fb884103e6e906,angel,,30-05-2014,3000000.0
81447,/organization/ravenna-solutions,/funding-round/7a82ac308da64e97d7727086a6569e79,angel,,01-01-2014,850000.0
81583,/organization/reach-ly,/funding-round/07f3d0af5213ea5a755ccfb251c3beea,angel,,04-08-2011,
81663,/organization/ready-solar,/funding-round/ab3a80cab4788e2c21e2bd86709a0d37,angel,,28-12-2010,1000000.0
81674,/organization/readymag,/funding-round/c9ce64a28649f2d7d0d95709f0cf7e9d,angel,,01-07-2014,260000.0
81686,/organization/real-4,/funding-round/64d27770359354bbf7a0c54fb3590778,angel,,06-07-2014,300000.0
81704,/organization/real-life-plus,/funding-round/1c90713d320720fd832e0aaf1a50f897,angel,,01-11-2010,125000.0
81761,/organization/reality-by-chanting-ltd,/funding-round/e99a40a87ec1d8cf53b36a188119e776,angel,,01-06-2015,258000.0
81781,/organization/realius,/funding-round/753eb84a74a22aef97af47d140eb78de,angel,,01-05-2007,500000.0
81811,/organization/realself,/funding-round/ab2f9450871714e1e54b2e87303d5841,angel,,23-04-2007,750000.0
81829,/organization/realty-compass,/funding-round/6244c03f1229fb9d673a531c63b7a54b,angel,,27-11-2013,
81843,/organization/realvu,/funding-round/0136eaea0b66cee539af6a886ab4ebcb,angel,,08-01-2004,2500000.0
81845,/organization/realvu,/funding-round/4207b74d56ab1de206a3e0669e3e879d,angel,,06-03-2007,2500000.0
81852,/organization/reamerge,/funding-round/3dfc2801d585397e6791b38dd6f4af86,angel,,15-11-2014,100000.0
81861,/organization/reasoning-global-eapplications-ltd,/funding-round/d03261989da49909a8f2155034134e3d,angel,,01-01-2009,1000000.0
81870,/organization/rebagg,/funding-round/8cc2ab5ddff18cef1c8496bf8139e005,angel,,01-07-2014,800000.0
81894,/organization/rebls,/funding-round/daf7e0478e17e8d6385e0db41b4d1155,angel,,05-06-2014,44000.0
81906,/organization/rebyoo,/funding-round/50f8e461f7d2d1cf26434858fadea5f2,angel,,11-08-2011,50000.0
81914,/organization/receiptful,/funding-round/f63d1ad767027ba7a13d53e6a625f828,angel,,13-05-2015,500000.0
81938,/organization/reclamador,/funding-round/3c60215c9d73f97e1219c4f5de06f89b,angel,,10-10-2013,677115.0
81940,/organization/reclamador,/funding-round/f49c7c085a80c1d4f166c9642e3896b4,angel,,26-03-2013,128610.0
81944,/organization/reclick,/funding-round/5c0fba0465427847366d63df739330d2,angel,,11-05-2015,65000.0
81946,/organization/reclip-it,/funding-round/7920e06f56d6f2cdaf569f3790aa1aa6,angel,,01-06-2011,770000.0
81963,/organization/recommend,/funding-round/74864da5b570eeeb7c1b1e5092bfcc3f,angel,,10-02-2013,650000.0
81964,/organization/recommend,/funding-round/b9d3f1907b96213be890f58e9c4baae5,angel,,06-06-2014,1090415.0
81990,/organization/recorrido,/funding-round/076962ca70854f2325c43050256d0fe1,angel,,01-01-2014,55000.0
82006,/organization/recruit-net,/funding-round/36d429dffceadb824b8da6bd64b5216c,angel,,01-03-2006,800000.0
82008,/organization/recruiter-com,/funding-round/1d726637ce11536b0a61a5bb214bf665,angel,,11-05-2015,350000.0
82094,/organization/red-loop-media,/funding-round/9fb2070d4fbbb58b0bdb782a6ae4195b,angel,,04-06-2012,4500000.0
82112,/organization/red-rabbit,/funding-round/703e07fd133f863c7b2a4907aadb1445,angel,,01-02-2014,185295.0
82116,/organization/red-robot-labs,/funding-round/7aab385f969c42359c1e03aa2475790a,angel,,01-01-2011,2000000.0
82145,/organization/redbird,/funding-round/bf6ec90020cf1ef379a6eb34ec5371ff,angel,,01-05-2014,1038714.0
82149,/organization/redbooth,/funding-round/5010c7a80515d5fd520bf8be9d7d07fa,angel,,10-05-2012,1500000.0
82164,/organization/redca,/funding-round/7d096640815b06ce0c8d8b75c6b04a5a,angel,,01-01-2010,500000.0
82243,/organization/redluxury,/funding-round/2e805d619a00724fd8acd31a73db146b,angel,,04-07-2014,1362032.0
